Gene_Names,Gene_ID,Avg_Count
ccdc39,LL0000005074,6
ccdc3a,LL0000005075,38
ccdc3b,LL0000005076,2054
ccdc40,LL0000005077,257
ccdc43,LL0000005078,403
ccdc47,LL0000005079,2520
ccdc50,LL0000005080,410
ccdc51,LL0000005081,295
ccdc57,LL0000005082,746
ccdc58,LL0000005083,141
ccdc59,LL0000005084,218
ccdc61,LL0000005085,318
ccdc62,LL0000005086,47
ccdc65,LL0000005087,51
CCDC69,LL0000005088,206
ccdc6a,LL0000005089,594
ccdc6b,LL0000005090,383
ccdc73,LL0000005091,0
ccdc77,LL0000005092,306
ccdc78,LL0000005093,30
ccdc80,LL0000005094,1318
ccdc80l1,LL0000005095,1525
ccdc80l2,LL0000005096,929
ccdc82,LL0000005097,386
ccdc83,LL0000005098,16
ccdc84,LL0000005099,252
ccdc85a,LL0000005100,130
ccdc85al,LL0000005101,111
ccdc85b,LL0000005102,1003
ccdc85ca,LL0000005103,346
ccdc85cb,LL0000005104,723
ccdc87,LL0000005105,22
ccdc88aa,LL0000005106,109
ccdc88b,LL0000005107,80
ccdc88c,LL0000005108,1326
ccdc9,LL0000005109,645
ccdc90b,LL0000005110,297
ccdc92,LL0000005111,57
ccdc93,LL0000005112,677
ccdc96,LL0000005113,29
ccdc97,LL0000005114,206
ccdc9b,LL0000005115,52
ccka,LL0000005116,61
CCKAR,LL0000005117,44
cckb,LL0000005118,989
CCKBR,LL0000005119,106
ccl19a.1,LL0000005120,19
ccl19a.2,LL0000005121,0
ccl19b,LL0000005122,128
ccl20a.3,LL0000005123,4
ccl20b,LL0000005124,3
ccl25a,LL0000005125,106
ccl25b,LL0000005126,1097
ccl27a,LL0000005127,165
ccl27b,LL0000005128,0
ccl32b.3,LL0000005129,0
ccl33.2,LL0000005130,0
ccl33.3,LL0000005131,0
ccl34a.3,LL0000005132,1
ccl34a.4,LL0000005133,8
ccl34b.1,LL0000005134,14
ccl34b.3,LL0000005135,1
ccl34b.4,LL0000005136,1
ccl34b.8,LL0000005137,0
ccl34b.9,LL0000005138,3
ccl35.1,LL0000005139,1
ccl35.2,LL0000005140,0
ccl36.1,LL0000005141,0
ccl38.1,LL0000005142,2
ccl38.6,LL0000005143,0
ccl38a.3,LL0000005144,0
ccl38a.4,LL0000005145,0
ccl38a.5,LL0000005146,0
ccl39.1,LL0000005147,0
ccl39.2,LL0000005148,0
ccl39.3,LL0000005149,10
ccl39.4,LL0000005150,0
ccl39.5,LL0000005151,2
ccl39.6,LL0000005152,0
ccl39.7,LL0000005153,3
ccl39.9,LL0000005154,0
ccl39a.10,LL0000005155,0
ccl44,LL0000005156,193
ccm2,LL0000005157,395
ccm2l,LL0000005158,11
ccna1,LL0000005159,3
ccna2,LL0000005160,2510
ccnb1,LL0000005161,1884
CCNB1IP1,LL0000005162,0
ccnb2,LL0000005163,220
ccnb3,LL0000005164,782
ccnc,LL0000005165,947
ccnd1,LL0000005166,2028
ccnd2a,LL0000005167,4444
ccnd2b,LL0000005168,257
ccnd3,LL0000005169,8
ccndbp1,LL0000005170,439
ccne1,LL0000005171,293
ccne2,LL0000005172,388
ccnf,LL0000005173,1062
ccng1,LL0000005174,39043
ccng2,LL0000005175,11366
ccnh,LL0000005176,218
ccni,LL0000005177,8376
ccni2,LL0000005178,13
ccnj,LL0000005179,22
ccnjl,LL0000005180,470
ccnk,LL0000005181,371
ccnl1a,LL0000005182,8200
ccnl1b,LL0000005183,5451
ccnq,LL0000005184,244
ccnt1,LL0000005185,553
ccnt2a,LL0000005186,1381
ccnt2b,LL0000005187,2410
ccny,LL0000005188,174
ccnyl1,LL0000005189,1040
ccpg1,LL0000005190,56
ccr10,LL0000005191,0
ccr11.1,LL0000005192,76
ccr12a,LL0000005193,0
ccr12b.1,LL0000005194,11
ccr12b.2,LL0000005195,6
ccr2,LL0000005196,0
ccr6a,LL0000005197,54
ccr6b,LL0000005198,21
ccr7,LL0000005199,0
CCR8 (1 of many),LL0000005200,0
ccr8.1,LL0000005201,0
ccr9a,LL0000005202,41
ccr9b,LL0000005203,4
ccs,LL0000005204,140
ccsapa,LL0000005205,31
ccsapb,LL0000005206,206
ccser1,LL0000005207,722
ccser2a,LL0000005208,120
ccser2b,LL0000005209,219
cct2,LL0000005210,4027
cct3,LL0000005211,5644
cct4,LL0000005212,11494
cct5,LL0000005213,8790
cct6a,LL0000005214,5606
cct7,LL0000005215,5038
cct8,LL0000005216,3369
ccz1,LL0000005217,1798
cd109,LL0000005218,634
cd151,LL0000005219,112
cd151l,LL0000005220,4295
cd164,LL0000005221,3149
cd164l2,LL0000005222,44
cd180,LL0000005223,0
cd209,LL0000005224,0
cd22,LL0000005225,0
cd226,LL0000005226,0
cd247,LL0000005227,0
cd247l,LL0000005228,9
cd248a,LL0000005229,2507
cd248b,LL0000005230,3209
cd27,LL0000005231,0
cd276,LL0000005232,1198
cd28,LL0000005233,19
cd28l,LL0000005234,263
cd2ap,LL0000005235,5437
cd2bp2,LL0000005236,1033
cd302,LL0000005237,376
cd36,LL0000005238,134
cd37,LL0000005239,36
cd3eap,LL0000005240,181
cd4-1,LL0000005241,0
cd4-2.2,LL0000005242,1
cd40,LL0000005243,405
cd40lg,LL0000005244,0
cd44a,LL0000005245,312
cd44b,LL0000005246,4
cd59,LL0000005247,77
cd63,LL0000005248,9006
cd74a,LL0000005249,2
cd74b,LL0000005250,0
cd79a,LL0000005251,4
cd79b,LL0000005252,0
cd7al,LL0000005253,24
cd81a,LL0000005254,33692
cd81b,LL0000005255,52
cd82a,LL0000005256,2720
cd82b,LL0000005257,2382
cd83,LL0000005258,395
cd8a,LL0000005259,0
cd8b,LL0000005260,0
cd99,LL0000005261,3774
cd99l2,LL0000005262,1689
cd9a,LL0000005263,76
cd9b,LL0000005264,9707
cdaa,LL0000005265,14
cdab,LL0000005266,4
cdadc1,LL0000005267,344
cdan1,LL0000005268,316
cdc123,LL0000005269,690
cdc14aa,LL0000005270,25
cdc14ab,LL0000005271,1009
cdc14b,LL0000005272,4141
cdc16,LL0000005273,542
cdc20,LL0000005274,1733
cdc23,LL0000005275,583
cdc25b,LL0000005276,3011
cdc25d,LL0000005277,66
cdc26,LL0000005278,105
cdc27,LL0000005279,2064
cdc34a,LL0000005280,5391
cdc34b,LL0000005281,1793
cdc37,LL0000005282,2006
cdc37l1,LL0000005283,267
cdc40,LL0000005284,1302
cdc42,LL0000005285,10150
cdc42bpaa,LL0000005286,751
cdc42bpab,LL0000005287,1732
cdc42bpb,LL0000005288,4875
cdc42ep1a,LL0000005289,55
cdc42ep1b,LL0000005290,130
cdc42ep2,LL0000005291,977
cdc42ep3,LL0000005292,325
cdc42ep4a,LL0000005293,1314
cdc42ep4b,LL0000005294,911
cdc42ep5,LL0000005295,3647
cdc42l,LL0000005296,10242
cdc42l2,LL0000005297,31
cdc42se1,LL0000005298,2166
cdc42se2,LL0000005299,13
cdc45,LL0000005300,707
cdc5l,LL0000005301,2208
cdc6,LL0000005302,1001
cdc7,LL0000005303,329
cdc73,LL0000005304,1656
cdca4,LL0000005305,3315
cdca5,LL0000005306,390
cdca7a,LL0000005307,1201
cdca7b,LL0000005308,641
cdca8,LL0000005309,1168
cdca9,LL0000005310,0
CDCP1,LL0000005311,4896
cdcp1a,LL0000005312,822
cdcp2,LL0000005313,5
cdh1,LL0000005314,29715
cdh10a,LL0000005315,60
cdh11,LL0000005316,9515
cdh12a,LL0000005317,11
cdh13,LL0000005318,255
cdh15,LL0000005319,47
cdh16,LL0000005320,0
cdh17,LL0000005321,495
CDH18,LL0000005322,27
cdh18a,LL0000005323,94
cdh2,LL0000005324,6757
cdh23,LL0000005325,6
cdh24a,LL0000005326,2
cdh24b,LL0000005327,1
cdh26.1,LL0000005328,1748
cdh26.2,LL0000005329,546
cdh27,LL0000005330,3856
cdh28,LL0000005331,10
cdh29,LL0000005332,46
cdh30,LL0000005333,10
cdh31,LL0000005334,8
cdh4,LL0000005335,43
cdh5,LL0000005336,29
cdh6,LL0000005337,696
cdh7a,LL0000005338,531
cdh7b,LL0000005339,0
CDHR1 (1 of many),LL0000005340,25
cdhr1a,LL0000005341,123
cdhr5a,LL0000005342,28
cdhr5b,LL0000005343,7
cdip1,LL0000005344,1228
cdipt,LL0000005345,549
cdk1,LL0000005346,4217
cdk10,LL0000005347,14
cdk11b,LL0000005348,1383
cdk12,LL0000005349,2485
cdk13,LL0000005350,1303
cdk14,LL0000005351,113
cdk15,LL0000005352,1
cdk16,LL0000005353,1488
cdk17,LL0000005354,1090
CDK18,LL0000005355,48
cdk19,LL0000005356,145
cdk2,LL0000005357,1225
cdk20,LL0000005358,34
cdk21,LL0000005359,3
CDK2AP1,LL0000005360,234
cdk2ap2,LL0000005361,1717
cdk4,LL0000005362,86
cdk5,LL0000005363,233
cdk5r1a,LL0000005364,10
cdk5r1b,LL0000005365,189
cdk5r2a,LL0000005366,38
cdk5r2b,LL0000005367,17
cdk5rap1,LL0000005368,477
cdk5rap2,LL0000005369,409
cdk5rap3,LL0000005370,878
cdk6,LL0000005371,46
cdk7,LL0000005372,662
cdk8,LL0000005373,886
cdk9,LL0000005374,2048
cdkal1,LL0000005375,284
cdkl1,LL0000005376,64
cdkl5,LL0000005377,112
cdkn1a,LL0000005378,1321
cdkn1ba,LL0000005379,892
cdkn1bb,LL0000005380,3173
cdkn1ca,LL0000005381,304
cdkn1cb,LL0000005382,183
cdkn1d,LL0000005383,4574
cdkn2a/b,LL0000005384,9
cdkn2aip,LL0000005385,191
cdkn2aipnl,LL0000005386,856
cdkn2c,LL0000005387,47
cdkn2d,LL0000005388,1
cdkn3,LL0000005389,175
cdnf,LL0000005390,17
cdo1,LL0000005391,5492
cdon,LL0000005392,12393
CDPF1,LL0000005393,467
cdr2a,LL0000005394,122
cdr2l,LL0000005395,387
cds1,LL0000005396,1618
cds2,LL0000005397,951
cdt1,LL0000005398,381
cdv3,LL0000005399,1861
cdx1a,LL0000005400,23
cdx1b,LL0000005401,46
cdx4,LL0000005402,1
cdyl,LL0000005403,631
ceacam1,LL0000005404,1819
cebp1,LL0000005405,0
cebpa,LL0000005406,2444
cebpb,LL0000005407,155731
cebpd,LL0000005408,53946
cebpg,LL0000005409,5908
cebpz,LL0000005410,1411
cecr2,LL0000005411,1031
cel.1,LL0000005412,151
cel.2,LL0000005413,24
CELA1 (1 of many),LL0000005414,616
celf1,LL0000005415,2485
celf2,LL0000005416,2970
celf3a,LL0000005417,544
celf3b,LL0000005418,211
celf4,LL0000005419,47
celf5a,LL0000005420,29
celf5b,LL0000005421,3
celsr1a,LL0000005422,2104
celsr1b,LL0000005423,921
celsr2,LL0000005424,409
celsr3,LL0000005425,10
cemip,LL0000005426,1730
cemip2,LL0000005427,1601
cenpe,LL0000005428,3735
cenpf,LL0000005429,2420
cenph,LL0000005430,147
cenpi,LL0000005431,408
cenpj,LL0000005432,138
cenpk,LL0000005433,285
cenpl,LL0000005434,195
cenpn,LL0000005435,244
cenpo,LL0000005436,228
cenpp,LL0000005437,224
cenpq,LL0000005438,45
cenps,LL0000005439,107
cenpv,LL0000005440,15
cenpw,LL0000005441,429
cenpx,LL0000005442,228
cep104,LL0000005443,629
cep112,LL0000005444,324
cep120,LL0000005445,974
cep126,LL0000005446,1
cep128,LL0000005447,82
cep131,LL0000005448,1655
cep135,LL0000005449,545
cep152,LL0000005450,293
cep162,LL0000005451,281
cep170aa,LL0000005452,847
cep170ab,LL0000005453,8
cep170b,LL0000005454,950
CEP170B (1 of many),LL0000005455,54
cep19,LL0000005456,153
cep192,LL0000005457,882
cep290,LL0000005458,554
cep295,LL0000005459,790
cep350,LL0000005460,2753
cep41,LL0000005461,85
cep44,LL0000005462,63
cep55l,LL0000005463,487
cep57,LL0000005464,160
cep57l1,LL0000005465,453
cep63,LL0000005466,474
cep68,LL0000005467,149
cep70,LL0000005468,291
cep72,LL0000005469,231
cep76,LL0000005470,232
cep78,LL0000005471,37
cep83,LL0000005472,405
cep85,LL0000005473,2349
cep85l,LL0000005474,654
cep89,LL0000005475,591
cep97,LL0000005476,416
cept1a,LL0000005477,552
cept1b,LL0000005478,408
cercam,LL0000005479,2934
cerk,LL0000005480,228
cerkl,LL0000005481,78
cers1,LL0000005482,41
cers2a,LL0000005483,799
cers2b,LL0000005484,4922
cers3a,LL0000005485,300
cers3b,LL0000005486,515
cers4a,LL0000005487,50
cers4b,LL0000005488,86
cers5,LL0000005489,1414
cers6,LL0000005490,18
ces2,LL0000005491,27
ces3,LL0000005492,0
cetn2,LL0000005493,14
cetn3,LL0000005494,247
cetn4,LL0000005495,92
cetp,LL0000005496,8
cfap100,LL0000005497,25
cfap126,LL0000005498,44
cfap157,LL0000005499,15
cfap161,LL0000005500,0
cfap20,LL0000005501,669
cfap206,LL0000005502,33
cfap298,LL0000005503,216
cfap299,LL0000005504,2
cfap300,LL0000005505,15
cfap36,LL0000005506,423
cfap410,LL0000005507,115
cfap43,LL0000005508,76
cfap45,LL0000005509,49
cfap46,LL0000005510,19
cfap52,LL0000005511,63
cfap53,LL0000005512,74
cfap57,LL0000005513,74
cfap58,LL0000005514,72
cfap61,LL0000005515,558
cfap70,LL0000005516,44
cfap73,LL0000005517,0
CFAP77,LL0000005518,90
cfap97,LL0000005519,212
cfap99,LL0000005520,84
cfb,LL0000005521,8
cfbl,LL0000005522,18
cfd,LL0000005523,9408
cfdp1,LL0000005524,213
cfh,LL0000005525,10
cfhl1,LL0000005526,0
cfhl2,LL0000005527,17
cfhl3,LL0000005528,0
cfhl4,LL0000005529,20
cfhl5,LL0000005530,0
cfi,LL0000005531,14
cfl1,LL0000005532,2153
cfl1l,LL0000005533,56576
cfl2,LL0000005534,68
cflara,LL0000005535,440
cflarb,LL0000005536,15
cfp,LL0000005537,1573
cftr,LL0000005538,1
cga,LL0000005539,134
cgas,LL0000005540,3
cgna,LL0000005541,144
cgnb,LL0000005542,827
cgnl1,LL0000005543,2348
cgref1,LL0000005544,468
cgrrf1,LL0000005545,67
ch25h,LL0000005546,636
ch25hl1.1,LL0000005547,889
ch25hl1.2,LL0000005548,0
ch25hl2,LL0000005549,14
ch25hl3,LL0000005550,482
chac1,LL0000005551,27479
chac2,LL0000005552,53
chad,LL0000005553,526
chadla,LL0000005554,3
chadlb,LL0000005555,3539
chaf1a,LL0000005556,2937
chaf1b,LL0000005557,894
chata,LL0000005558,0
chchd1,LL0000005559,666
chchd10,LL0000005560,818
chchd2,LL0000005561,1197
chchd3a,LL0000005562,1455
chchd3b,LL0000005563,524
chchd4a,LL0000005564,235
chchd4b,LL0000005565,45
chchd6a,LL0000005566,235
chchd6b,LL0000005567,427
chchd7,LL0000005568,275
chd1,LL0000005569,2099
chd1l,LL0000005570,666
chd2,LL0000005571,2748
chd3,LL0000005572,706
chd4a,LL0000005573,4772
chd4b,LL0000005574,4763
chd5,LL0000005575,18
chd6,LL0000005576,1230
chd7,LL0000005577,5045
chd8,LL0000005578,731
chd9,LL0000005579,2821
chdh,LL0000005580,563
chek1,LL0000005581,287
chek2,LL0000005582,263
cherp,LL0000005583,2007
ches1,LL0000005584,485
chfr,LL0000005585,654
chga,LL0000005586,197
chgb,LL0000005587,303
chia.1,LL0000005588,32
chia.2,LL0000005589,125
chia.3,LL0000005590,3
chia.4,LL0000005591,0
chia.6,LL0000005592,0
chic1,LL0000005593,169
chic2,LL0000005594,905
chico,LL0000005595,1190
chid1,LL0000005596,363
chka,LL0000005597,271
chkb,LL0000005598,488
chl1a,LL0000005599,3941
chl1b,LL0000005600,617
chm,LL0000005601,1487
chmp1a,LL0000005602,1280
chmp1b,LL0000005603,5254
chmp2a,LL0000005604,4814
chmp2ba,LL0000005605,83
chmp2bb,LL0000005606,2984
chmp3,LL0000005607,728
chmp4ba,LL0000005608,3588
chmp4bb,LL0000005609,7886
chmp4c,LL0000005610,815
chmp5a,LL0000005611,19
chmp5b,LL0000005612,4064
chmp6a,LL0000005613,0
chmp6b,LL0000005614,2965
chmp7,LL0000005615,928
chn1,LL0000005616,274
chn2,LL0000005617,82
chodl,LL0000005618,34
chordc1a,LL0000005619,240
chordc1b,LL0000005620,973
chp1,LL0000005621,1259
chp2,LL0000005622,302
chpf2,LL0000005623,1095
chpfa,LL0000005624,1720
chpfb,LL0000005625,323
chpt1,LL0000005626,1787
chrac1,LL0000005627,850
chrd,LL0000005628,395
chrdl2,LL0000005629,97
chrm1a,LL0000005630,53
chrm1b,LL0000005631,7
chrm2a,LL0000005632,15
chrm2b,LL0000005633,0
chrm3a,LL0000005634,4
chrm3b,LL0000005635,0
chrm4a,LL0000005636,137
chrm5a,LL0000005637,3
chrm5b,LL0000005638,9
chrna1,LL0000005639,39
chrna10a,LL0000005640,9
chrna2a,LL0000005641,9
chrna2b,LL0000005642,50
chrna3,LL0000005643,21
chrna4a,LL0000005644,0
chrna4b,LL0000005645,31
chrna5,LL0000005646,35
chrna6,LL0000005647,0
chrna7,LL0000005648,29
chrna9,LL0000005649,12
chrnb1,LL0000005650,1
chrnb1l,LL0000005651,20
chrnb2a,LL0000005652,0
chrnb2b,LL0000005653,9
chrnb2l,LL0000005654,10
chrnb3a,LL0000005655,25
chrnb3b,LL0000005656,42
chrnb4,LL0000005657,16
chrnd,LL0000005658,53
chrne,LL0000005659,24
chrng,LL0000005660,0
chs1,LL0000005661,63
chst1,LL0000005662,79
chst10,LL0000005663,469
chst11,LL0000005664,1141
chst12a,LL0000005665,266
chst12b,LL0000005666,19
CHST13,LL0000005667,5929
chst14,LL0000005668,688
chst15,LL0000005669,38
chst2a,LL0000005670,774
chst2b,LL0000005671,178
chst3a,LL0000005672,487
chst3b,LL0000005673,9
chst6,LL0000005674,229
chst7,LL0000005675,349
chsy1,LL0000005678,1345
chsy3,LL0000005679,2140
chtf18,LL0000005680,332
chtf8,LL0000005681,269
chtopa,LL0000005682,2380
chtopb,LL0000005683,53
chuk,LL0000005684,2393
churc1,LL0000005685,892
ciao1,LL0000005686,1294
ciao2a,LL0000005687,269
ciao2b,LL0000005688,337
ciapin1,LL0000005689,1331
ciarta,LL0000005690,559
ciartb,LL0000005691,2055
cib1,LL0000005692,899
cib2,LL0000005693,41
cib3,LL0000005694,42
cica,LL0000005695,2308
cicb,LL0000005696,3889
cidea,LL0000005697,3
cideb,LL0000005698,2
cidec,LL0000005699,0
ciita,LL0000005700,11
cilp,LL0000005701,1433
cilp2,LL0000005702,483
cinp,LL0000005703,189
cip2a,LL0000005704,894
cipca,LL0000005705,140
cipcb,LL0000005706,80
CIR1,LL0000005707,29
cirbpa,LL0000005708,15089
cirbpb,LL0000005709,11113
cisd1,LL0000005710,874
cisd2,LL0000005711,195
cish,LL0000005712,1354
cishb,LL0000005713,470
cita,LL0000005714,978
citb,LL0000005715,3
cited1,LL0000005716,481
cited2,LL0000005717,256
cited4a,LL0000005718,8660
cited4b,LL0000005719,1274
ciz1a,LL0000005720,311
ciz1b,LL0000005721,69
ckap2l,LL0000005722,968
ckap4,LL0000005723,7496
ckap5,LL0000005724,4509
ckba,LL0000005725,2922
ckbb,LL0000005726,3947
ckma,LL0000005727,7015
ckmb,LL0000005728,5614
ckmt1,LL0000005729,951
ckmt2a,LL0000005730,590
ckmt2b,LL0000005731,243
cks1b,LL0000005732,1035
clasp1a,LL0000005735,1314
clasp2,LL0000005736,3161
clasrp,LL0000005737,1353
clca1,LL0000005738,0
clca5.1,LL0000005739,0
clcf1,LL0000005740,1037
clcn1a,LL0000005741,0
clcn1b,LL0000005742,8
clcn2a,LL0000005743,28
clcn2b,LL0000005744,173
clcn2c,LL0000005745,817
clcn3,LL0000005746,1711
clcn4,LL0000005747,392
clcn5a,LL0000005748,295
clcn5b,LL0000005749,375
clcn6,LL0000005750,389
clcn7,LL0000005751,615
clcnk,LL0000005752,37
cldn1,LL0000005753,4441
cldn10a,LL0000005754,0
cldn10b,LL0000005755,4
cldn10l2,LL0000005756,7
cldn11a,LL0000005757,1189
cldn11b,LL0000005758,1067
cldn12,LL0000005759,1181
cldn15a,LL0000005760,55
cldn15b,LL0000005761,121
cldn15la,LL0000005762,232
cldn15lb,LL0000005763,48
cldn17,LL0000005764,43
cldn18,LL0000005765,0
cldn19,LL0000005766,107
cldn2,LL0000005767,13
cldn23a,LL0000005768,4290
cldn23b,LL0000005769,254
cldn34a,LL0000005770,1
cldn5a,LL0000005771,114
cldn5b,LL0000005772,47
cldn7a,LL0000005773,59
cldn7b,LL0000005774,12087
cldn8,LL0000005775,352
cldna,LL0000005776,553
cldnb,LL0000005777,21090
cldnc,LL0000005778,378
cldnd,LL0000005779,4
cldnd1a,LL0000005780,46
cldnd1b,LL0000005781,379
cldne,LL0000005782,8839
cldnf,LL0000005783,1560
cldng,LL0000005784,1
cldnh,LL0000005785,4933
cldni,LL0000005786,120837
cldnj,LL0000005787,30
cldnk,LL0000005788,106
clec11a,LL0000005789,130
clec14a,LL0000005790,85
clec16a,LL0000005791,1028
clec19a,LL0000005792,52
CLEC3A,LL0000005793,1525
clec3ba,LL0000005794,17
clec3bb,LL0000005795,534
clgn,LL0000005796,929
clic1,LL0000005797,1951
clic2,LL0000005798,827
clic3,LL0000005799,1262
clic4,LL0000005800,970
clic5a,LL0000005801,13
clic5b,LL0000005802,106
clic6,LL0000005803,14
clint1a,LL0000005804,4949
clint1b,LL0000005805,372
clip1a,LL0000005806,1072
clip2,LL0000005807,422
clip3,LL0000005808,106
CLIP4,LL0000005809,73
clk2a,LL0000005810,1916
clk2b,LL0000005811,597
clk4a,LL0000005812,7912
clk4b,LL0000005813,1285
clmn,LL0000005814,256
cln3,LL0000005815,349
cln5,LL0000005816,228
cln6a,LL0000005817,447
cln6b,LL0000005818,0
cln8,LL0000005819,619
clns1a,LL0000005820,1302
clocka,LL0000005821,591
clockb,LL0000005822,1562
clp1,LL0000005823,61
clpb,LL0000005825,240
clpp,LL0000005826,1357
clptm1,LL0000005827,4164
clptm1l,LL0000005828,1252
clpxa,LL0000005829,2209
clpxb,LL0000005830,670
clrn1,LL0000005831,16
clrn2,LL0000005832,0
clrn3,LL0000005833,0
clstn1,LL0000005834,4860
clstn2,LL0000005835,146
clstn3,LL0000005836,97
clta,LL0000005837,2201
cltb,LL0000005838,591
cltca,LL0000005839,11898
cltcb,LL0000005840,5660
cltcl1,LL0000005841,1664
clu,LL0000005842,1696
cluap1,LL0000005843,205
cluha,LL0000005844,2679
cluhb,LL0000005845,34
clul1,LL0000005846,8
clvs2,LL0000005847,76
clybl,LL0000005848,528
cmah,LL0000005849,760
cmasa,LL0000005850,1194
cmbl,LL0000005851,1609
cmc1,LL0000005852,434
cmc2,LL0000005853,243
cmc4,LL0000005854,23
cmip,LL0000005855,2186
cmklr1,LL0000005856,13
CMKLR1 (1 of many),LL0000005857,135
cmlc1,LL0000005858,6
cmn,LL0000005859,253
cmpk,LL0000005860,4872
cmpk2,LL0000005861,0
cmss1,LL0000005862,215
cmtm3,LL0000005863,241
cmtm4,LL0000005864,193
cmtm6,LL0000005865,818
cmtm7,LL0000005866,340
cmtm8a,LL0000005867,35
cmtm8b,LL0000005868,15
cmtr1,LL0000005869,694
cmtr2,LL0000005870,453
cmya5,LL0000005871,56
cnbd1,LL0000005872,14
cnbpa,LL0000005873,5867
cnbpb,LL0000005874,8025
cndp2,LL0000005875,1588
cnep1r1,LL0000005876,424
cnfn,LL0000005877,31
cnga1a,LL0000005878,7
cnga1b,LL0000005879,21
cnga2a,LL0000005880,0
cnga2b,LL0000005881,0
cnga3a,LL0000005882,45
cnga3b,LL0000005883,10
cnga4,LL0000005884,29
cngb1a,LL0000005885,41
cngb3.1,LL0000005886,11
cngb3.2,LL0000005887,61
cngk,LL0000005888,0
cnih1,LL0000005889,1779
cnih2,LL0000005890,45
cnih3,LL0000005891,0
cnih4,LL0000005892,380
cnksr1,LL0000005893,4285
cnksr2a,LL0000005894,14
cnksr2b,LL0000005895,171
cnksr3,LL0000005896,288
cnmd,LL0000005897,16928
cnn1a,LL0000005898,7
cnn1b,LL0000005899,22
cnn2,LL0000005900,14335
cnn3a,LL0000005901,5189
cnn3b,LL0000005902,926
CNNM1,LL0000005903,19
cnnm2a,LL0000005904,117
cnnm2b,LL0000005905,15
cnnm3,LL0000005906,24
cnnm4a,LL0000005907,38
cnnm4b,LL0000005908,408
cnot1,LL0000005909,6746
cnot10,LL0000005910,804
cnot11,LL0000005911,1469
cnot2,LL0000005912,1223
cnot3a,LL0000005913,1678
cnot3b,LL0000005914,917
cnot4a,LL0000005915,925
cnot4b,LL0000005916,1252
cnot6a,LL0000005917,6938
cnot6b,LL0000005918,302
cnot6l,LL0000005919,833
cnot7,LL0000005920,253
cnot8,LL0000005921,1629
cnot9,LL0000005922,2488
cnp,LL0000005923,2828
cnppd1,LL0000005924,6823
cnpy1,LL0000005925,1006
cnpy2,LL0000005926,626
cnpy3,LL0000005927,515
cnpy4,LL0000005928,652
cnr1,LL0000005929,18
cnr2,LL0000005930,0
cnrip1a,LL0000005931,72
cnrip1b,LL0000005932,86
cnsta,LL0000005933,271
cnstb,LL0000005934,279
cntd1,LL0000005935,0
cntf,LL0000005936,295
cntfr,LL0000005937,2781
cntln,LL0000005938,257
cntn1a,LL0000005939,26
cntn1b,LL0000005940,101
cntn2,LL0000005941,88
cntn3a.1,LL0000005942,305
cntn3a.2,LL0000005943,8
cntn3b,LL0000005944,40
cntn4,LL0000005945,215
cntn5,LL0000005946,132
cntnap1,LL0000005947,2
cntnap2a,LL0000005948,32
cntnap2b,LL0000005949,36
cntnap3,LL0000005950,222
cntnap5a,LL0000005951,91
cntnap5b,LL0000005952,65
cntnap5l,LL0000005953,46
cntrl,LL0000005954,634
cntrob,LL0000005955,0
coa3a,LL0000005956,414
coa3b,LL0000005957,208
COA4,LL0000005958,45
coa5,LL0000005959,168
coa6,LL0000005960,318
